timestamp,text
11/14/2020 6:47,@TokopediaCare bisa dicek dm mohon bantuannya
11/14/2020 6:45,@TokopediaCare Ga ada dm kak
11/14/2020 6:41,@TokopediaCare min mau tanya kan ada fitur tukar tambah di tokped. Hpnya harus fullset apa gimana ya? kalau hpnya s… https://t.co/pdW8b3GBnf
11/14/2020 6:40,@TokopediaCare HALLO miiiin
11/14/2020 6:33,"@TokopediaCare Akhirnya barusa sampai, aneh juga ya sudah dinyatakan selesai dari tadi tapi barang barusan sampainya"
11/14/2020 6:33,@TokopediaCare @9emiano Min cek dm saya
11/14/2020 6:33,@TokopediaCare barang sy blm sampe kok di aplikasi sudah selesai?
11/14/2020 6:30,"@TokopediaCare Cek dm min,"
11/14/2020 6:30,"@GrabID 2x pesan barang di @TokopediaCare hari ini,2-2nya keluar notif Pesanan Sudah Sampai,tapi nyatanya saya belu… https://t.co/VyXMnVHasV"
11/14/2020 6:24,@TokopediaCare min cek dm yaa
11/14/2020 6:22,@tokopedia @TokopediaCare tolong dibantu komplainan saya ya https://t.co/0NlzJts6WZ
11/14/2020 6:21,"@TokopediaCare cek dm plz, makasih"
11/14/2020 6:16,"@TokopediaCare ,Saya barusan telpon sicepat, katanya sicepat udah mau transfer sesuai harga invoice, tapi belum ada… https://t.co/crt3an7XCm"
11/14/2020 6:15,"@TokopediaCare Tim Tokopedia, ada error nih sinkronasi dengan aplikasi grab, status langsung pesanan tiba padahal belum sampe grab nya"
11/14/2020 6:12,@TokopediaCare kalo order pake instant courier @gojekindonesia lalu udah 24 jam barang belum dikirim juga apa namanya ya?
11/14/2020 6:12,"@TokopediaCare permisi, minta tolong bantuannya untuk mengecek DM ya, terima kasih 🙏"
11/14/2020 5:46,@TokopediaCare Sy jg ud DM balik min tolong dibaca seksama ya biar ga gagal paham thx
11/14/2020 5:41,"RT @TokopediaCare: Toppers boleh lho infoin kalau ada fitur atau info terkait Tokopedia, yang mau Mimin bahas berikutnya. 

Infoin aja lewa…"
11/14/2020 5:39,@TokopediaCare hai min saya ada issues dgn pengiriman dari kemarin saya report dan tidak ada respon sedangkan baran… https://t.co/IhkUxjwNir
11/14/2020 5:36,@TokopediaCare akun saya blm pernah beli pulsa dan mau menggunakan kupon member baru tapi kenapa di keterangan tidak bisa terus
11/14/2020 5:32,"@TokopediaCare Kak Frisa, saya sudah info jam dan no hp yang bisa di hubungi, tapi s.d sekarang no respon"
11/14/2020 5:21,@TokopediaCare bantu cek dm
11/14/2020 5:20,@irpanajari @tokopedia @TokopediaCare Hati2diinternet
11/14/2020 5:17,Kampang @tokopedia @TokopediaCare https://t.co/8sDmlO3axN
11/14/2020 5:16,"@anteraja_id minnnn, saya order mau kirim barang via @TokopediaCare tapi udah 2 jam belum dijemput oleh Satria.. da… https://t.co/loGM9RRqOg"
11/14/2020 5:11,@TokopediaCare grab sameday sedang eror kah? Barang sudah sampai tapi saya tidak menerima apapun? Minta tolong di bantu
11/14/2020 5:09,"@TokopediaCare Dulu2 ga begitu min, tetep lanjut transaksi di browser...skrg malah dialihkan ke aplikasi android lg… https://t.co/tU5E23uUac"
11/14/2020 5:05,"Halo @TokopediaCare , apakah memungkinkan bagi penjual untuk tetap melayani bebas ongkir dengan aktifkan layanan Si… https://t.co/NPY8ND2rz8"
11/14/2020 5:02,ngga ada tanggapan nih min? @TokopediaCare @tokopedia
11/14/2020 4:59,@TokopediaCare Saya belum terima DM anda
11/14/2020 4:57,"@TokopediaCare min paket saya sudah hilang, tapi dana belum saya terima?! Gimana ini, padahal saya sudah di tlpon g… https://t.co/ePc8PpwutS"
11/14/2020 4:56,@TokopediaCare kak kalo kayak gini kenapa ya? https://t.co/26RTQTgP40
11/14/2020 4:54,"@TokopediaCare min tolong cek dm ya, makasih"
11/14/2020 4:49,"@TokopediaCare saya memilih opsi pengiriman instan dg grabekspress, tapi kenapa sudah 3 kali di aplikasi tokped say… https://t.co/UH0yUQDR4g"
11/14/2020 4:45,@TokopediaCare Min skrg kl pk browser crome android bwt belanja liquid vape kok malah dialihkan ke aplikasinya andr… https://t.co/hE22YPAekJ
11/14/2020 4:37,@TokopediaCare Sudah saya dm min
11/14/2020 4:36,@TokopediaCare tolong cek dm ya kak. Terimakasih
11/14/2020 4:30,@TokopediaCare sianggg.. tolong di cek ya dm nya kaka
11/14/2020 4:27,"@TokopediaCare DM nya blm masuk, boleh di DM lagi?"
11/14/2020 4:22,@TokopediaCare haloo kaka... tolong cek dm dong
11/14/2020 4:22,"@TokopediaCare min, mau top up ovo instant kok gagal terus ya?"
11/14/2020 4:21,@TokopediaCare komplain saya di arahkan sama pihak Tokopedia ke  asuransi saya sendiri minta pertanggungan penjual… https://t.co/glQh43X4Cs
11/14/2020 4:11,@TokopediaCare hai ka boleh cek dm
11/14/2020 4:08,"@TokopediaCare Sudah kak, cek DM ya"
11/14/2020 4:03,"@TokopediaCare Tolong cek DM saya, ada masalah terkait klaim voucher hadiah Tokopedia. Apabila tidak ada tanggapan… https://t.co/H6yXp7nFZ3"
11/14/2020 3:54,@TokopediaCare @GrabID min cek dm yahh
11/14/2020 3:36,Halo @TokopediaCare setelah transaksi pembelian saldo e money dan mau update saldo tapi muncul seperti ini knp ya? https://t.co/KbsbzUCbsg
11/14/2020 3:29,"@TokopediaCare , kak bantu input resi j&amp;t ,..mohon cek DM ya..thanks"
11/14/2020 3:27,@dwikamaswari @TokopediaCare cb pake ajuin komplain kakk
11/14/2020 3:27,"@TokopediaCare Siang min, barusan saya kirim DM. Silakan diperiksa. Trims"
11/14/2020 3:21,Perbedaan Ongkir Tokopedia dan SiCepat Sering Merugikan Penjual - https://t.co/OLqn36pyVV CC @sicepat_ekspres @TokopediaCare
11/14/2020 3:17,"@TokopediaCare Mohon bantuan lebih lanjutnya, @tokopediacare. Kendala sudah saya DM."
11/14/2020 3:17,"@TokopediaCare halo tokped, pesenan Saya ada yg kurang tapi terlanjur pesanan ditrima, terms gimana ya??"
11/14/2020 3:15,"@TokopediaCare min baru jg dapet promo gratis belanja, baru jg selesai pembayaran, knp lgsg tercancel? Ga jd deh pa… https://t.co/UTHb31Eqkm"
11/14/2020 3:09,"@TokopediaCare punten min, 2 kali top up emoney ga ada yang masuk, cek di nfc hp atau di atm tulisannya tidak ada p… https://t.co/2BGMc11uYw"
11/14/2020 2:59,@TokopediaCare Ok kak terima kasih infonya ya kak 🙏
11/14/2020 2:58,@dwikamaswari @TokopediaCare hah ya ampun kak 😢
11/14/2020 2:53,@TokopediaCare Oke kak Oliv. Sudah saya balas
11/14/2020 2:47,"@TokopediaCare Kalau saya pakai Gojek/Grab, dapatnya kan nama dan nomor plat motor driver. Lalu, apa yang saya input?"
11/14/2020 2:42,@TokopediaCare  siang kak mau tanya gimana mengaktifkan jaminan ready stock untuk toko kami terima kasih🙏
11/14/2020 2:42,"@TokopediaCare min, proses pengembalian dana dari pembatalan butuh proses berapa lama ya?"
11/14/2020 2:34,"@tyasnetra @TokopediaCare Siang, mba. Maaf mau tanya, ini akhirnya jadinya bisa ngga ya mba? Saya dan teman saya jg… https://t.co/pwnpqzcHus"
11/14/2020 2:34,"@TokopediaCare Tolong cek DM, ada masalah dengan klaim voucher hadiah yang diberikan Tokopedia. Jika memang tidak a… https://t.co/38gOiUMqNn"
11/14/2020 2:33,@TokopediaCare (2/2) tapi ketika saya coba redeem kode gift cardnya tidak bisa. Keterangannya begini. Padahal masa… https://t.co/NJu2q4GA10
11/14/2020 2:33,"@TokopediaCare (1/2) saya dapat gift card dari teman saya, namun saya tidak kunjung menerima notifikasi gift cardny… https://t.co/pLR2xCZib6"
11/14/2020 2:31,"@TokopediaCare min mau report seller dong, dia tulis lokasi di denpasar bali pas udh beli ternyata barangnya dari k… https://t.co/UAOTmedR43"
11/14/2020 2:30,@TokopediaCare Cek dm kak
11/14/2020 2:17,@TokopediaCare Terimakasih ya! Sudah kami balas melalui DM. :)
11/14/2020 2:08,"@TokopediaCare Pagi mas... 
Pengajuan ubah nomor ponsel saya di tolak, dari semalem saya coba terus, tapi terus-ter… https://t.co/CJKEmRQhfa"
11/14/2020 1:59,"@TokopediaCare , Hai min. Boleh Cek DM? Tks yaa."
11/14/2020 1:57,"@Irenecutemom Sebenarnya mudah, tapi tergantung pihak tokonya ribet gak. 
@TokopediaCare  tuh customermu lg komplain...🤣🤣🤣"
11/14/2020 1:52,@TokopediaCare Sudah saya balas DMnya ya
11/14/2020 1:50,"@TokopediaCare selamat pagi, bisa bantu saya untuk login. akun saya tidak bisa login sementata waktu maksydnya bgai… https://t.co/CTpjMBRfRF"
11/14/2020 1:23,"@TokopediaCare Selamat pagi koko tokped, mohon cek DM yaa, mau komplain terkait request pickup dari @ninjaxpress_id… https://t.co/dcd05vAUNk"
11/14/2020 1:09,Pembayaran BPJS Ketenagakerjaan Perusahaan/Badan Usaha belum bisa ya di @TokopediaCare @tokopedia Saya coba masukka… https://t.co/g0rpg0GFY2
11/14/2020 0:26,@LazadaIDCare @TokopediaCare @BukaBantuan @ShopeeCare min cek dm yaaa makasihh
11/14/2020 0:21,@TokopediaCare Kok isi paket data gagal terus ya
11/14/2020 0:18,@TokopediaCare Dimana sih liatnya?
11/14/2020 0:13,Min cek dm @TokopediaCare
11/14/2020 0:07,@TokopediaCare @tokopedia Saya mau ceritakan permasalahan saya yang ada di tokped?
11/14/2020 0:06,@TokopediaCare Percuma adanya live chat dll kalau tidak ada nomor customer service nya
11/14/2020 0:04,@TokopediaCare min cek dm
11/13/2020 23:58,Kak transaksiku gagal tapi pulsa ku kepotong gimana ya @TokopediaCare @tokopedia https://t.co/OeVvtwfuI1
11/13/2020 23:54,@TokopediaCare tolong bales dm saya..Urgent
11/13/2020 23:37,"@TokopediaCare pagi, mohon respon dm saya min"
11/13/2020 23:36,"@TokopediaCare pagi,ohon reepon dm saya ya min"
11/13/2020 23:35,@TokopediaCare min metode Bayar PDAM nya di tambah tuk PDAM Kab. Tangerang dong min 🙂😁
11/13/2020 23:28,"@jntexpressid @TokopediaCare 
Paket saya blm smp ini msh muter2 Dan bolak balik gmn petugas kurirnya tdk paham area… https://t.co/wON49KdsjQ"
11/13/2020 23:18,@TokopediaCare hp saya kapan bisa buat fitur tukar tambah ya?
11/13/2020 22:37,@TokopediaCare Tolong untuk tokopedia kebijakan 16 November nanti masak upload resi maksimal H+2 setelah orderan ma… https://t.co/A4T0wmvEZj
11/13/2020 19:38,"@TokopediaCare halo min, cara membatalkan pesanan yg resinya tdk valid gmn ya? https://t.co/UzNgTXNUzS"
11/13/2020 18:37,@TokopediaCare MINN CEK DM YAAA
11/13/2020 18:24,@TokopediaCare ehh min refund tiket gua dari bulan maret kapan nih mau dibalikin 😭😭 mayan duitnya buat investsi ema… https://t.co/dYhGhvyCwm
11/13/2020 18:02,@TokopediaCare min cek dm lgg
11/13/2020 18:02,@TokopediaCare toko merah go send sudah ada loh di wilayah Purbalingga. Kapan nih tersedia buat Tokopedia?
11/13/2020 17:08,@TokopediaCare min cek dm
11/13/2020 17:06,"@GilangIrfan22 Hai Kak, mohon maaf ternyata DM kami belum bisa masuk ke akun Kakak ya. Mohon Kakak bisa mengirimkan… https://t.co/xbadHo5D0t"
11/13/2020 17:03,"@TokopediaCare Knp syaa kalau pesen di Tokopedia ga bisa trus yah udah transfer selalu dana. nya di kembalikan 
Itu knp yah"
11/13/2020 16:47,Udah dari senin nih bos @TokopediaCare https://t.co/peT3g8bKrV
11/13/2020 16:01,"@TokopediaCare @tokopedia Mohon info cara blokir buyer agar tidak akan bisa lagi belanja di toko kami di toped.

Ka… https://t.co/fqgQXf7CR3"
11/13/2020 15:58,"halo @TokopediaCare cairin uang ke atm ko lama bgt yaa, cek dm min. dari sore blm masuk masuk"
11/13/2020 15:53,"RT @TokopediaCare: Seller, udah pakai fitur AWB Otomatis dan Non-Tunai belum? 

Selain banyak keuntungannya, fitur ini juga ngebantu kamu b…"
11/13/2020 15:46,"@TokopediaCare min untuk program tukar tambah hp, apa perlu hp kita disertai dus? &amp; apakah bisa digunakan di banyumas?"
11/13/2020 15:40,@TokopediaCare Halo boleh tlg cek DM. Terima kasih
11/13/2020 15:30,@TokopediaCare sudah bisa ketika di tambah saldo topadds. namun produk tidak bisa di aktifkan di topadds. apakah kr… https://t.co/8mZbJXe7NR
11/13/2020 15:10,@afs2602 @TokopediaCare @tokopedia Kampret
11/13/2020 15:10,@TokopediaCare pusat resolusi dari tanggal 5 tidak ada konfirmasi dana dikembalikan. Tolong dong yang bener nangani… https://t.co/vGt37whS40
11/13/2020 15:09,@Iqbal_Gooner @TokopediaCare @tokopedia Maklum gabut
11/13/2020 15:03,@TokopediaCare Bodo amat kartu kredit gua limit ga ada isinyaaaaa 😭😭😭😭😭😭😭
11/13/2020 15:00,"@elhamasy_ @TokopediaCare @tokopedia Suee, tweet lama baru dibales sekarang, kayak Nurul lu"
11/13/2020 14:59,@jntexpressid min malam ini ada gangguan di update resi?sy kirim paket @tokopedia @TokopediaCare sampai skg blm ter… https://t.co/vZZQEOjOwa
11/13/2020 14:41,@elhamasy_ @TokopediaCare @tokopedia ayo sad kumpulin ovo pointNya nnti traktir anak2 lagi
11/13/2020 14:37,@TokopediaCare sudah hampir 2 minggu dana saya tidak dikembalikan juga. Tombol bantuan sudah ditekan padahal. Apaka… https://t.co/b8s56W2PiI
11/13/2020 14:28,@AnisFriyanti @TokopediaCare @tokopedia sesekali mbak hehe
11/13/2020 14:27,"@Ridhookurniawan @TokopediaCare @tokopedia ada bang, ketutupan info promo itu"
11/13/2020 14:20,"@TokopediaCare Kak, saya menang Giveaway kan dari Instagram. Nah pas disuruh klaim hadiah di aplikasi Tokopedia, ko… https://t.co/64LpvVxTPe"
11/13/2020 14:17,"@RadityaCikal --Apabila Kakak punya kendala atau ada pertanyaan, Tim Tokopedia Care akan segera membantu melalui Pu… https://t.co/76IcaTpOXO"
11/13/2020 13:56,@TokopediaCare Yak yuk yak yuk..ud sejam DM..yak yuk yak yuk
11/13/2020 13:44,"@TokopediaCare Permisi min, Untuk Tampilan Banner toko dan daftar Produk Terlaris/Terjual kenapa tidak muncul ya?"
11/13/2020 13:43,@TokopediaCare Iya td saya minta bantuan temen
11/13/2020 13:29,"RT @TokopediaCare: Tahu gak sih Toppers, menurut Peraturan Bank Indonesia No.14/2/2012, praktik gestun atau gesek tunai dilarang dilakukan…"
11/13/2020 13:28,"@TokopediaCare Tau ga sih toped, kelamaan bales dm bisa bikin orang kesel?"
11/13/2020 13:22,"@TokopediaCare Halo admin, akun Tokopedia saya sdah lama tidk digunakan, karna HP saya rusak &amp; no telp terblokir...… https://t.co/pfJzmPzfED"
11/13/2020 12:46,"Dear @TokopediaCare dan @Tokopedia, mohon informasinya untuk prosedur input nomor resi retur untuk Gojek dan Grab.… https://t.co/wLUnekNXFO"
11/13/2020 12:44,@TokopediaCare Baik kami tunggu ... terima kasih
11/13/2020 12:33,@TokopediaCare Arta.nuralamsyah@gmail.com ini min emailnya
11/13/2020 12:11,@TokopediaCare Sdh dibales di DM. Mohon dicek ya kak
11/13/2020 12:03,"RT @TokopediaCare: Tahu gak sih Toppers, menurut Peraturan Bank Indonesia No.14/2/2012, praktik gestun atau gesek tunai dilarang dilakukan…"
11/13/2020 11:36,nama beda tapi alamat sama. dulu akun sebelumnya juga pernah &amp; saya mana tau coba orang ini pake cashback? tolong d… https://t.co/RUSyHn5Dnj
11/13/2020 11:35,@TokopediaCare min no transaksi INV/20201108/XX/XI/670397205 mengalami kendala barang rusak dan penjual sudah menye… https://t.co/KHFBq1PifH
11/13/2020 11:33,@TokopediaCare  punya vocher cb untuk tagihan tp ketika digunakan untuk checkout gak bisa lanjut ke proses pembayar… https://t.co/NCOHOksj3c
11/13/2020 11:29,@TokopediaCare min barang gw dibawa kabur sama kurir grab instant nih
11/13/2020 11:26,@Priska080 @anteraja_id @tokopedia @TokopediaCare suruh kurirnya makan aja daripada busuk
11/13/2020 11:24,"@TokopediaCare Kata @TokopediaCare, saya bisa komplain setelah barangnya tiba.

Sekarang gimana caranya saya bisa k… https://t.co/IqvJVTMI2g"
11/13/2020 11:11,@TokopediaCare @soyaschu Bisa ga ya ? Tolong jawab .. soalnya jauh Kantor cabang si cepat
11/13/2020 11:10,"@TokopediaCare @soyaschu Ada pesanan ke toko saya, free ongkir via Si Cepat, 
Apakah bisa saya kirim via JNE ?"
11/13/2020 11:06,kalo udah begini harus gimana coba? ga kasian sama penjual yg gatau apa apa? @TokopediaCare @tokopedia https://t.co/UAh2RpPHIL
11/13/2020 11:02,"min @TokopediaCare @tokopedia tolong ya, mending gausah ada cashback kalo ujung ujungnya saya selaku penjual selalu… https://t.co/gr2E2I23r3"
11/13/2020 10:53,"@TokopediaCare @tokopedia Walaupun kalian punya live chat itu tidak menjamin bisa menyelesaikan masalah ,, seller d… https://t.co/aUtAUX9twe"
11/13/2020 10:51,"@TokopediaCare Asal lu tau ya pelayanan ter integrasi itu memberikan kebijakan yang bener dan adil ,, gua ada masal… https://t.co/R1Uc8hvCil"
11/13/2020 10:50,"@TokopediaCare Soalnya banyak yang komplain tpi cuma tokopedia care nya aja ,,apa haru kami ke kantornya dulu baru ditanggapi !"
11/13/2020 10:43,Kak tolong cek dm @TokopediaCare
11/13/2020 10:39,"@TokopediaCare min, pembelian paket data saya blum berhasil. Boleh bantu dicek gak? https://t.co/2y25MZQfER"
11/13/2020 10:36,"Mohon tindak akun bernama Sulaeman sudah beberapa kali bikin order fiktif dengan dalih suruh bayar tokopedia,… https://t.co/06HHT6LZfp"
11/13/2020 10:32,@TokopediaCare min balas dm
11/13/2020 10:32,@TokopediaCare mau nanya...gimana caranya non aktifkan OVO...
11/13/2020 10:22,"@TokopediaCare min, saya pesan toped dg grab express, brg tdk sampai, dan status kiriman dinyatakan selesai oleh dr… https://t.co/wMgnRjbngl"
11/13/2020 10:21,"@tokopedia @TokopediaCare Lucu, Seller boleh nukar expedisi permintaan kita dgn harga yg lebih murah, malah ada yg… https://t.co/0D49s5PsLp"
11/13/2020 10:19,"@tokopedia @TokopediaCare Tolong bgt kasih menu hapus akun permanen biar kita gak bingung kalo ada kejadian gini, k… https://t.co/7nJJJiyRhN"
11/13/2020 10:16,@TokopediaCare Saya kirim DM. Tolong cek. Atau saya bisa tambahkan di thread ini.
11/13/2020 10:09,@TokopediaCare cek dm min
11/13/2020 10:06,"RT @TokopediaCare: Tahu gak sih Toppers, menurut Peraturan Bank Indonesia No.14/2/2012, praktik gestun atau gesek tunai dilarang dilakukan…"
11/13/2020 10:05,"RT @TokopediaCare: Tahu gak sih Toppers, menurut Peraturan Bank Indonesia No.14/2/2012, praktik gestun atau gesek tunai dilarang dilakukan…"
11/13/2020 10:02,@TokopediaCare Tolong cek DM min. Ada masalah dalam klaim voucher hadiah.
11/13/2020 10:00,@TokopediaCare hai admin tolong dibantu cek DM saya ya
11/13/2020 9:56,"@TokopediaCare Sudah, silahkan baca"
11/13/2020 9:43,@TokopediaCare TOKOPEDIA MAKIN GAK JELASSSSS!!!!! LOE PUNYA PEDAGANG DIKLARIFIKASI GAK SEEEH?!!!!! GW BELI BARANG N… https://t.co/e8zRHJprDQ
11/13/2020 9:35,@TokopediaCare Min cek DM plis 😌
11/13/2020 9:32,@TokopediaCare kenapa voucher tagihan tidak bisa digunakan ketika mau bayar?
11/13/2020 9:25,@TokopediaCare Kok ngga ada dm masuk
11/13/2020 9:21,@RadityaCikal -- Live Chat (saat ini hanya tersedia untuk sebagian pengguna) serta Twitter @TokopediaCare dan Faceb… https://t.co/swdFS6hAFk
11/13/2020 9:03,@TokopediaCare Sudah saya dm
11/13/2020 9:01,@TokopediaCare gua mau ngasih saran untuk tokped untuk memudahkan penjual dan pembeli gue dan kawan kawan minta DIA… https://t.co/byt3RW4Ww6
11/13/2020 8:48,"@TokopediaCare gilak ya Tokopedia, ngebales mention dan dm lain bisa, lah mention dan dm gue sejak dua hari yg lalu… https://t.co/2u5NhWVQBK"
11/13/2020 8:41,@TokopediaCare balas dm min
11/13/2020 8:37,@TokopediaCare Ok saya dm min
11/13/2020 8:32,"Hai @TokopediaCare ,

Mohon saya punya kendala transaksi, barang ditrima namun ada cacat, sudah dikirim balik ke pe… https://t.co/PCs8qCRcoP"
11/13/2020 8:27,@TokopediaCare halo kak saya mau narik saldo kenapa ga bisa ya?
11/13/2020 8:26,"@TokopediaCare saya sebagai penjual mau bertanya, saya menjual barang, pembeli membeli dengan sistem COD, tapi tiba… https://t.co/L8XMA8awmE"
11/13/2020 8:26,@TokopediaCare Sy dm aja ya
11/13/2020 8:24,@TokopediaCare min tolong cek DM.. Makasi
11/13/2020 8:24,@tokopedia @TokopediaCare @BLACKPINK 1 grup or 2 grup nih??
11/13/2020 8:17,"Hai admin @TokopediaCare , tolong bantu selesaikan komplain INV/20201108/XX/XI/670507166. Buyer &amp; Seller telah bersepakat."
11/13/2020 8:13,"Saya mengalami kendala soal pembayaran, pembayaran sy nyangkut padahal status transfer sdh berhasil @TokopediaCare"
11/13/2020 8:12,Min tolong cek dm @TokopediaCare
11/13/2020 8:06,"Oleh pihak tokopedia. Saya coba cancel komplain tapi tidak bisa. Mohon atensi dari @TokopediaCare @tokopedia .

Say… https://t.co/qTRPK15OOD"
11/13/2020 8:05,@TokopediaCare @tokopedia saya melalukan transaksi di salah satu merchant dan saya sudah DM ke @TokopediaCare menge… https://t.co/C5W0tJp74g
11/13/2020 8:02,"@TokopediaCare Admin..
Tolong dibantu nomor laporan case saya #22487265.
Udah hampir seminggu nggak ada tanggapan a… https://t.co/AHwKbnaMDH"
11/13/2020 8:02,@TokopediaCare Ihh gak kak sy tanya... komplaim sy di tolak penjual nah dana ny dikembalikan pembeli ???
11/13/2020 8:01,@TokopediaCare Dm kak belva @TokopediaCare
11/13/2020 7:51,@TokopediaCare Baca DM dengan seksama
11/13/2020 7:48,@Mas_Bagooes @sicepat_ekspres @TokopediaCare Klo sicepat halu (hanya lima ribu memang lewat sidoarjo...  Pengiriman… https://t.co/mSfyOmOeGH
11/13/2020 7:48,@TokopediaCare Belom direspon lg min
11/13/2020 7:46,"@tokopedia @TokopediaCare halo tokopedia bisa tlg bantu aku, aku ada kesulitan login di no hp yg lama... Gimana ya?… https://t.co/8DsmFCgXGI"
11/13/2020 7:45,@TokopediaCare Min tolong cek dem
11/13/2020 7:43,@inizali Mungkin @tokopedia @TokopediaCare bisa jelasin
11/13/2020 7:34,"@TokopediaCare Off gx nyambung, mending beli di @ShopeeID  minimnya baik lagi giveaway album trus😀"
11/13/2020 7:33,@TokopediaCare mohon bantuannya ubah resi INV/20201112/XX/XI/674255668 pembeli meminta JNE YES tp saya ubah TIKI ON… https://t.co/1eUCFrscKX
11/13/2020 7:28,Halo admin @TokopediaCare tolong cek dm ya 🙏
11/13/2020 7:24,@TokopediaCare hai cek dm
11/13/2020 7:23,"@ekaash @TokopediaCare @tokopedia @ekaash Hai kak Eka, perihal status kirimannya sudah admin sampaikan di mention s… https://t.co/xVu1dRAKIa"
11/13/2020 7:21,"Ahh elah @tokopedia @TokopediaCare, apa2an promo begini cashback-nya sih 100% tapi ""hingga 10 ribu"", tambah lagi mi… https://t.co/QItAwNQc7O"
11/13/2020 7:19,@TokopediaCare mohon di bantu. kenapa saya tdk.bisa menambahkan produk untuk di masukan ke topadds. toko abucetta https://t.co/f5fB0ogAXN
11/13/2020 7:16,@ekaash @TokopediaCare @tokopedia Utk cek pengiriman bisa juga di https://t.co/Xb8PVpwWhJ ya :) Thanks ^Gadis(2/2)
11/13/2020 7:16,"@ekaash @TokopediaCare @tokopedia @ekaash Siang kak Eka, mohon maaf menunggu kak. Admin cek paket resi tsb sudah su… https://t.co/f94F7usQmF"
11/13/2020 7:07,Min @TokopediaCare tolong cek DM ASAP ya.. minta tolong bantuannya. Terima kasih banyak
11/13/2020 7:00,@TokopediaCare mohon bantuannya ubah resi INV/20201112/XX/XI/674255668 pembeli meminta JNE YES tp saya ubah TIKI ON… https://t.co/Svpm5ynPOO
11/13/2020 6:59,"@tokopedia @BLACKPINK @TokopediaCare Pokoknya lagu Blackpink itu bagosss semuaaa titik. 
#TokopediaxBlackpink… https://t.co/os3HcClnuJ"
11/13/2020 6:55,"@tokopedia @BLACKPINK Sebenarnya aku suka semua lagunyaa tp untuk skrg yg sering di dengerin itu you never know, it… https://t.co/IFd1WfU8am"
11/13/2020 6:52,"@TokopediaCare Tolong segera cek pesan bantuan, nomor resi dan foto dokumentasi beserta video sudah saya kirim dari… https://t.co/W618vqGctK"
11/13/2020 6:50,"@TokopediaCare baik, terima kasih atas respondnya!"
11/13/2020 6:49,@TokopediaCare tolong dicek DM nya utk invoice cancel barang saya INV/20201113/XX/XI/674636174
11/13/2020 6:42,Siang min. @TokopediaCare Minta tolong. Tadi beli RAM Laptop 8gb tapi yg dikirim 4gb. Dan terlanjut klik pembelian… https://t.co/zUHAXjnLWd
11/13/2020 6:30,"RT @TokopediaCare: Toppers boleh lho infoin kalau ada fitur atau info terkait Tokopedia, yang mau Mimin bahas berikutnya. 

Infoin aja lewa…"
11/13/2020 6:14,@TokopediaCare Min ih ditanya juga .. klo komplain ditolak penjual dana dikembalikan ga???
11/13/2020 6:02,@TokopediaCare Ini persoalan saya bagaimana? Tadi katanya via dm sudah di balas dmnya tapi malah tidak di respon lagi.
11/13/2020 6:00,Cek dm min @TokopediaCare
11/13/2020 5:44,"Halo @TokopediaCare 
Kemaren pesenanku di cancel udah 1x24 jam kok belum di refund? Keburu mau di belanjain buat yang lain"
11/13/2020 5:41,"@TokopediaCare Min, kok hasil penjualan saya belum masuk ke saldo saya ya? Prosesnya brp lama?"
11/13/2020 5:37,"@TokopediaCare min cek dm ya, urgent"
11/13/2020 5:35,@TokopediaCare min tolong cek invoice INV/20201111/XX/XI/673105674 dan INV/20201111/XX/XI/673157834 kok statusnya m… https://t.co/rpEU0mqPUH
11/13/2020 5:21,@TokopediaCare tolong dibantu untuk cancel pembelian INV/20201113/XX/XI/674636174 tadi penjual menyarankan kontak ke CS
11/13/2020 5:17,"@TokopediaCare min cek dm min, makasiii"
11/13/2020 5:08,@TokopediaCare Iya min
11/13/2020 5:04,@TokopediaCare min klo komplain di tolak penjual dana dikembalikan ga?
11/13/2020 4:54,@TokopediaCare admin tolong cek dm ya🙆🏻‍♀️
11/13/2020 4:51,@TokopediaCare Aku ingin baju kokoh ku persembahkan untukmu agar engkau selalu ingat akan ibadah dan kewajibanmu #HadiahUntukAyah
11/13/2020 4:47,@TokopediaCare Memohonnya agar engkau di beri panjang umur &amp; melihat proses perjuanganku yang berusaha untuk membua… https://t.co/yW4sPoUkfR
11/13/2020 4:45,"halo @TokopediaCare tolong buka dm saya ya, thanks"
11/13/2020 4:45,"@TokopediaCare Aku ingin mempersembahkan kado baju koko untukmu, karena sarung sudah banyak di lemarimu. Mungkin de… https://t.co/MAj7Sc3YPy"
11/13/2020 4:44,@TokopediaCare Jiwamu tercipta tangguh karena kaulah yang selalu menjadi tameng di saat anakmu mulai rapuh. Rasa sy… https://t.co/HgIXqKgdca
11/13/2020 4:43,@TokopediaCare Pahlawan hidup yang di kirim tuhan namun tidak diperbukukan seperti halnya pahlawan negaraku. Aku ba… https://t.co/Z5M44y8rzY
11/13/2020 4:42,@TokopediaCare Satu atau dua kalimat belum cukup untuk menggambarkan tentangmu. Karena memang begitu banyak materi… https://t.co/EckmH6tkHk
11/13/2020 4:41,"@TokopediaCare ""TANGGUH"" 
Begitu hebat ayah dalam dunia kita, rela mengadu nasib demi keluarga yang ia cinta. Iya s… https://t.co/ZOIRptRjrv"
11/13/2020 4:35,"@TokopediaCare Tolong dong ekspedisi TiKi ajakin juga min,"
11/13/2020 4:34,@TokopediaCare Sudah dibalas melalui DM malah sekarang tidak direspon 22nya.
